laplacian_var,wavelet_energy_ratio,hh_energy,ll_spectral_entropy,edge_density,local_std_mean,local_std_cv,gradient_magnitude,histogram_entropy,ll_variance,ll_kurtosis,block_energy_std,embedding_pos_energy,image,nc
2323.702440216206,0.013951693275736062,53.76456818627001,10.33238522487407,0.24581146240234375,20.735588516796057,0.6167825921245613,99.4734721897861,4.974921226501465,5342.425936709131,-0.8415266156999719,2367.0273236801213,22.331031949001492,kodim01,0.73828125
543.583400109259,0.006303203566508057,13.646947137848688,10.192669946182585,0.07998275756835938,7.79443150325049,1.0045966627513854,34.56715652111947,3.849398136138916,1454.310023067106,21.852932139075712,1910.5128378694703,9.211901779843828,kodim02,0.7890625
530.9599949162803,0.0036794729424209642,15.31517686595012,9.862692389455852,0.07567977905273438,8.56782771090062,1.1870367904667876,34.78572983242942,4.95283317565918,5996.282703906478,0.38229777023252653,1807.8329351154202,10.27249857339881,kodim03,0.84765625
546.3034381479811,0.004330362042359179,15.982946957781397,10.056345940186453,0.10207748413085938,10.251344362689675,0.9574431784319805,43.675795249458645,4.973747253417969,5468.028048848466,0.10806620827389501,1970.3681202926614,12.186706425149787,kodim04,0.814453125
2614.7089409264154,0.023779065800717987,90.47180030108319,10.364884866489412,0.24167251586914062,24.549024932787304,0.6534529708750542,108.56316653464563,5.124912738800049,8128.379750992792,1.4630805566408656,4699.883990728761,34.72339185881035,kodim05,0.822265625
1739.181303393896,0.006688671621934415,46.67713679009166,10.193183550575569,0.1905670166015625,15.58186802730102,0.8835414439810633,73.43733243995167,5.206660270690918,13734.98766536219,-0.7432405155507706,2733.9321135536384,18.595147632505,kodim06,0.830078125
612.6554745321628,0.004892985887980014,17.173712165185364,9.937245433150261,0.1179656982421875,13.830777311024917,0.9231281116436171,56.11487389209179,4.902072906494141,5141.089685491291,-0.312660371036535,2277.075027621242,19.26033749070936,kodim07,0.693359375
3800.6013466927543,0.018284551080442593,66.41183584494019,10.174261732098177,0.24486160278320312,29.738022962610916,0.6773391042632407,135.32630134442957,5.32505464553833,13838.37675511922,-0.6735375885125521,5408.316800070824,35.49771597895818,kodim08,0.52734375
636.7555623964872,0.00350739768993984,13.421797672778752,9.728069405994681,0.0948028564453125,10.674398022334824,1.273314820420562,44.32132924862158,4.956649303436279,5456.886266008107,0.31149672404932804,2916.2772291949364,12.22343975699998,kodim09,0.755859375
743.5563639400061,0.0038064061532826934,21.971948577169265,9.91456452389976,0.10256195068359375,11.000244708404425,1.1288555017993294,45.810064886494274,4.983447551727295,5869.331240479729,0.9705588554175413,3160.8563830152125,13.44104257480215,kodim10,0.736328125
1260.8379567281809,0.009674622744302716,35.83556215227921,10.093814802853888,0.14257431030273438,13.904579568965074,0.9201104324021337,61.02380836413078,4.785580635070801,6376.577358263918,-0.2806832229477756,2631.7722167495913,16.924367059046883,kodim11,0.849609375
554.0420850978699,0.002120175127297771,10.992748328684137,9.825310160787863,0.07667160034179688,10.055146181383595,1.3240840047840567,40.27766932946517,4.866604804992676,8074.117297604993,0.4457330104858914,3189.783589694734,10.511164750845428,kodim12,0.888671875
4270.011866122469,0.019792408912205454,158.7374968232759,10.474609455579726,0.30474090576171875,23.88407165029621,0.6206992388589724,114.19002886100056,5.180205345153809,9546.037421514218,0.8018041249827355,3207.9592678737376,32.57963121780735,kodim13,0.912109375
1429.9690390823962,0.010236257562595167,45.377946883308205,10.354795023473253,0.2159576416015625,16.922758076558395,0.6989208386477666,75.52618599300459,5.197828769683838,8500.881179773876,-0.6671108034177662,2459.8950649413455,24.005812542008627,kodim14,0.8828125
750.9256439169258,0.003954361212187442,18.378164886473478,9.612396525219781,0.07857513427734375,11.506232537990616,1.4238542807189205,43.23194008746519,5.180807590484619,26545.381382232248,-1.1604472312586638,5509.829938756469,12.556053602782391,kodim15,0.791015625
825.8273209206382,0.005092912899657285,19.754164186910508,10.228287200695398,0.13476181030273438,10.055193544961046,0.8177112088012608,47.09743013869698,5.0327348709106445,7106.02517639755,0.7434812694080417,1169.4559466381677,12.159976594663625,kodim16,0.908203125
673.1726471776929,0.0064689808469259895,22.998665905990286,10.026438333364688,0.11685562133789062,12.32914014118226,0.9160075655172463,50.679328692278936,5.082820415496826,9112.08468122597,-0.767002377922609,2122.5403886122026,16.020756355645915,kodim17,0.927734375
1688.9360535013839,0.018459131070823778,60.65547594231328,10.342289505098192,0.20999908447265625,15.884995151194328,0.7851408554172721,75.47189039007664,4.866654396057129,5212.273763628318,3.273053736579639,2907.7940028653334,23.02741808351894,kodim18,0.9375
1325.8814284463879,0.007843761534491369,23.37934415379339,9.955790572433697,0.14661026000976562,14.522162391829228,1.074308947362488,68.81165501510799,5.143664360046387,8061.3883920782255,-0.15623127524894453,3732.4190672066247,17.158443339315507,kodim19,0.833984375
965.3422845762543,0.0022484788648759087,22.418207805657428,9.557736565156901,0.08972930908203125,9.789170824298523,1.61425656693135,38.41168801762975,4.426572799682617,29944.451142229456,-1.5281912567032392,4664.087658615056,12.587576802665662,kodim20,0.455078125
1478.2656786440493,0.007870904113515886,43.73108556927645,10.017306578119882,0.14910125732421875,14.031763918385336,1.072750056660148,64.92329546785808,4.910771369934082,6592.288001365168,0.8935760091050535,3738.190843252367,19.2955840730026,kodim21,0.759765625
926.734023815894,0.005011777496912461,25.87756832049768,10.263623881682793,0.154937744140625,11.605537263044578,0.8599925809921942,54.04536092118666,5.008626937866211,6263.6457778216745,0.4054381895362309,1843.6009299501845,14.712143811606499,kodim22,0.912109375
458.66649584606057,0.003024117892526896,12.734723535358183,9.654318067449386,0.050800323486328125,8.208325707801695,1.3386704013209088,33.7517051363728,5.058018207550049,8465.199282246773,0.44350738956972524,2597.7630902403525,9.088234985665347,kodim23,0.837890625
2243.08527235208,0.010195381453528208,81.20767571925393,10.252090905756365,0.19602584838867188,16.44762677278799,0.847875007255756,76.2206362146623,4.995949745178223,10568.910481956931,1.4389672179889565,3162.4877550156452,20.644924867989616,kodim24,0.796875
315.5048591941595,0.0040718786264740126,6.60587888633728,9.509435459229213,0.0615997314453125,9.941310064317591,1.244210656595447,40.1776748975381,5.192280292510986,9744.812960419831,0.07306732323755005,2615.9118263836694,10.384926958637276,t001,0.779296875
533.9338128342642,0.0023372095948155174,11.427316616287234,9.531446313754188,0.09133148193359375,11.957085445304834,1.1983843439830786,47.92108902906969,5.113523960113525,10802.88148704727,-0.805824238124166,3218.8454270073908,12.556423345641095,t002,0.658203125
989.2330767255626,0.004874438668906631,39.37687103137971,10.239138752800017,0.18341827392578125,15.663698496526205,0.669722515529536,67.40282260450765,5.025562286376953,5448.320269962849,0.5786300230918973,1780.3194957437793,22.955769015758744,t003,0.734375
2594.7240324534796,0.01811272845068657,24.877156635025027,9.775740443995087,0.14188003540039062,17.67469158532787,0.8810377188773612,73.06237723610462,5.087475299835205,8041.244091327692,0.02717824983106709,3516.4614348682235,15.919871031904224,t004,0.5625
1409.6197281505301,0.006900995325143214,51.679702055881506,10.147652098459512,0.15147781372070312,13.991200711467478,0.8774669000325015,64.86543168373332,4.984429359436035,7150.860204864781,0.502148873100912,2872.5849512777063,17.248565168396556,t005,0.81640625
421.6052858137991,0.0018444161709142383,10.115152753562928,9.657527686841409,0.06927108764648438,10.002388992776465,1.2879398371680915,39.64624126984043,5.157268524169922,14211.663632415333,-0.9639689171479073,3163.046122453538,11.748540202620369,t006,0.80078125
4058.4294631871016,0.008794165529131655,177.09376797905736,10.505758327361328,0.2683067321777344,22.386495543494824,0.5510632679626218,109.67219149685238,4.8412675857543945,5095.721574940307,-0.6142446218423125,1929.3394271736838,29.62869265518328,t007,0.833984375
757.0697021370288,0.0019790868857738494,33.361010223625186,10.132819447984364,0.08841705322265625,9.568868211145904,0.969730525692249,40.63758613904386,5.043166637420654,9926.748834382459,-0.8663751822852359,2146.5814902756024,11.079357010885836,t008,0.78515625
508.4713391994592,0.0048964044528613014,11.234239789619448,9.491974162579462,0.0560760498046875,11.007336559503326,1.438960080381232,42.527836479189816,5.143193244934082,9302.307873909365,-0.2954479933305052,2987.7861092205058,15.629599202637952,t009,0.6171875
274.8000663264975,0.0019774383788129083,5.70921224446869,9.579083599711536,0.07595443725585938,8.395780760899516,1.1518985154409775,33.32341145210764,4.918344974517822,4861.570196693941,-0.05849619853231802,1631.3772527152205,9.057246337947975,t010,0.71875
370.563785548773,0.002609843776997153,9.333785876323702,9.844670919183777,0.08075714111328125,9.597503470978644,1.1158289158612869,39.17537625707388,5.241641998291016,11165.942623531097,-0.8808549667436631,2187.3768089903083,11.436894984384796,t011,0.791015625
304.4680920894607,0.003076311915444119,6.9241051139945995,9.743810814159241,0.06085205078125,8.35325037585707,1.1699181747198615,32.35242593627062,4.53651237487793,7733.152983024926,2.60851633383807,2001.2479290336516,8.11659669625268,t012,0.779296875
3133.474407627189,0.007064229285546952,131.1980038347588,10.627061537656637,0.3657264709472656,25.059899007136096,0.28858313975968025,127.02427751033187,4.873101234436035,3450.174343313009,-0.6866683275625589,1134.695273532741,38.803208028055174,t013,0.978515625
